CH1,CH2,CH3,CH4
725,725,726,727
724,725,725,727
723,724,721,723
723,722,718,720
722,723,721,723
724,725,721,724
727,728,724,728
727,729,726,729
731,734,733,736
733,734,735,740
734,735,737,740
735,734,735,739
732,732,733,736
730,732,731,734
729,730,729,733
728,729,728,730
726,727,725,727
724,725,724,727
724,724,723,725
722,723,721,721
722,724,718,717
723,725,720,723
724,726,725,724
727,729,726,730
732,732,732,735
733,734,736,738
734,735,736,741
734,737,737,739
734,735,733,737
732,732,732,736
732,731,732,734
730,729,730,733
727,728,730,731
725,726,726,728
724,725,725,727
723,723,722,724
722,722,719,721
722,723,720,722
724,726,722,724
727,727,724,727
728,728,727,728
732,733,732,734
732,734,733,738
734,736,735,738
735,735,736,740
732,733,734,736
731,732,731,734
730,730,732,735
728,731,731,732
726,726,726,729
725,726,726,727
724,724,725,726
722,723,721,721
721,723,718,719
723,724,718,722
723,725,721,724
727,729,724,726
730,729,724,730
731,733,729,734
734,734,735,737
733,737,737,739
735,736,735,737
733,732,733,736
731,731,732,734
731,729,733,736
727,728,731,734
725,726,727,729
724,725,726,728
723,723,723,725
723,722,719,723
721,722,719,720
723,725,721,723
725,727,723,726
726,728,724,729
732,732,731,734
732,734,733,736
734,734,735,738
734,736,738,738
733,735,736,736
732,732,735,736
730,731,733,733
730,729,730,732
728,728,729,730
726,725,726,727
724,724,724,726
722,723,722,723
723,722,719,722
721,721,719,723
724,725,720,725
727,726,724,728
728,729,728,729
732,733,733,738
733,733,736,739
735,735,738,739
735,734,737,740
732,733,735,736
730,732,732,733
729,730,731,734
728,730,729,732
727,726,725,728
725,724,724,728
723,725,722,726
722,723,720,723
721,723,718,720
723,724,717,722
724,725,721,723
726,728,724,728
728,729,727,731
732,733,733,736
734,735,737,739
734,736,737,741
735,735,733,737
733,732,732,736
731,731,732,736
730,729,730,733
728,727,730,731
725,725,727,729
724,725,724,727
723,724,721,725
724,723,719,723
722,722,719,722
723,724,721,724
727,726,724,727
727,728,727,728
731,733,732,734
732,733,734,736
733,734,736,738
734,733,737,741
731,734,735,736
731,732,733,735
731,731,732,733
729,730,730,732
728,728,729,732
725,725,726,728
723,724,723,725
722,723,721,722
722,723,717,721
722,724,716,723
724,725,720,724
726,729,722,727
728,728,726,730
731,733,732,736
732,734,736,740
735,735,738,741
735,736,736,738
733,733,732,736
731,731,730,735
730,731,729,735
729,729,728,733
725,727,724,727
724,726,724,728
724,724,724,726
723,724,721,724
722,722,721,720
722,723,722,721
724,725,724,725
726,729,727,727
729,730,729,730
732,735,735,737
733,735,738,739
734,735,738,739
733,735,736,736
732,733,732,735
732,732,730,735
729,731,728,734
728,729,727,734
726,726,725,729
724,725,725,727
723,724,723,723
722,724,721,721
723,723,718,720
723,725,721,723
724,727,723,726
726,728,728,730
732,733,733,736
733,733,735,736
734,735,737,738
734,737,736,740
734,734,733,738
732,732,732,737
731,731,732,734
729,729,730,731
727,728,727,729
724,726,725,728
724,724,724,726
723,723,722,724
721,722,720,722
721,723,721,722
724,725,722,724
725,727,725,726
728,729,725,729
731,733,731,736
734,734,734,739
734,735,736,741
734,736,735,739
730,734,733,737
730,731,731,735
729,732,730,734
729,729,727,732
725,726,725,728
725,726,723,726
724,725,723,725
722,724,719,721
723,723,717,721
723,724,719,724
724,726,723,725
728,728,725,729
729,730,729,730
733,734,732,737
734,734,737,741
736,736,737,742
734,734,734,739
731,732,733,735
731,732,731,732
730,730,730,733
727,728,730,734
725,725,727,732
724,724,726,728
723,724,722,723
723,723,720,723
721,723,719,720
722,724,721,724
724,727,724,726
726,729,725,728
731,733,733,736
732,734,734,738
733,735,736,739
733,736,737,739
733,735,734,738
732,732,733,737
731,732,732,735
730,730,730,733
727,727,728,729
723,725,726,728
723,725,724,726
722,724,720,723
722,723,718,721
722,723,718,722
724,725,721,724
726,726,725,728
728,729,729,729
732,733,733,736
733,734,736,739
735,735,738,740
735,735,736,740
732,734,732,734
732,732,729,733
729,730,731,734
728,730,730,732
725,725,726,727
725,725,725,728
724,724,724,725
721,723,721,721
721,724,719,719
723,724,719,722
724,726,724,723
727,728,727,728
728,730,731,732
732,733,736,736
734,735,738,739
735,737,739,740
734,735,736,738
732,732,734,737
731,731,733,735
730,729,730,735
727,728,729,733
726,726,725,729
724,724,723,727
723,722,722,724
723,722,720,723
720,723,720,720
723,724,720,724
725,727,724,726
727,728,725,727
732,733,732,735
